    temperatura,umidade,categoria
17.9,52.700001,lower_optimal
18.0,54.200001,lower_optimal
18.200001,50.299999,lower_marginal
18.299999,49.599998,lower_marginal
18.5,51.0,lower_marginal
18.5,50.0,lower_marginal
18.6,51.700001,lower_marginal
18.6,50.299999,lower_marginal
18.700001,51.299999,lower_marginal
18.799999,49.0,lower_marginal
18.799999,50.599998,lower_marginal
18.799999,48.599998,lower_marginal
18.700001,49.799999,lower_marginal
18.700001,49.900002,lower_marginal
18.700001,51.599998,lower_marginal
18.700001,48.799999,lower_marginal
18.700001,51.200001,lower_marginal
18.6,50.5,lower_marginal
18.6,50.299999,lower_marginal
18.6,49.200001,lower_marginal
18.6,47.5,lower_marginal
18.5,48.099998,lower_marginal
18.5,49.200001,lower_marginal
18.5,48.299999,lower_marginal
18.5,48.0,lower_marginal
18.5,49.5,lower_marginal
18.4,49.0,lower_marginal
18.4,48.400002,lower_marginal
18.4,50.700001,lower_marginal
18.5,54.599998,lower_optimal
18.4,50.200001,lower_marginal
18.299999,49.400002,lower_marginal
18.200001,49.700001,lower_marginal
18.200001,50.700001,lower_marginal
18.200001,49.400002,lower_marginal
18.200001,51.0,lower_marginal
18.200001,48.700001,lower_marginal
18.200001,48.400002,lower_marginal
18.200001,52.299999,lower_marginal
18.200001,52.400002,lower_marginal
18.200001,49.200001,lower_marginal
18.200001,49.599998,lower_marginal
18.200001,51.299999,lower_marginal
18.299999,48.200001,lower_marginal
18.299999,48.099998,lower_marginal
18.4,50.900002,lower_marginal
18.299999,49.700001,lower_marginal
18.299999,49.0,lower_marginal
18.299999,48.200001,lower_marginal
18.299999,48.599998,lower_marginal
18.299999,49.099998,lower_marginal
18.4,47.700001,lower_marginal
18.4,49.400002,lower_marginal
18.5,49.900002,lower_marginal
18.5,50.200001,lower_marginal
18.6,47.400002,lower_marginal
18.6,50.200001,lower_marginal
18.5,51.799999,lower_marginal
18.4,48.799999,lower_marginal
18.299999,48.0,lower_marginal
18.299999,48.700001,lower_marginal
18.299999,48.200001,lower_marginal
18.200001,50.0,lower_marginal
18.200001,48.700001,lower_marginal
18.200001,53.299999,lower_optimal
17.9,49.299999,lower_marginal
17.700001,52.599998,lower_optimal
17.6,51.200001,lower_marginal
17.4,55.5,lower_optimal
16.9,57.299999,lower_optimal
16.5,58.799999,caso_otimo
16.299999,59.0,caso_otimo
16.299999,57.700001,caso_otimo
16.4,59.200001,caso_otimo
16.5,62.900002,caso_otimo
16.6,58.200001,caso_otimo
16.700001,56.799999,lower_optimal
17.0,54.900002,lower_optimal
17.1,54.299999,lower_optimal
17.200001,56.0,lower_optimal
17.299999,61.0,caso_otimo
17.1,59.099998,caso_otimo
16.799999,59.0,caso_otimo
16.700001,58.799999,caso_otimo
16.700001,60.900002,caso_otimo
16.6,58.5,caso_otimo
16.5,60.799999,caso_otimo
16.4,62.900002,caso_otimo
16.4,65.699997,caso_otimo
16.299999,61.299999,caso_otimo
16.1,63.900002,caso_otimo
16.1,59.099998,caso_otimo
16.1,62.0,caso_otimo
16.1,63.799999,caso_otimo
16.1,58.799999,caso_otimo
16.1,57.900002,caso_otimo
16.1,58.299999,caso_otimo
16.1,58.900002,caso_otimo
16.200001,55.400002,lower_optimal
16.200001,56.700001,lower_optimal
16.200001,56.5,lower_optimal
16.299999,58.700001,caso_otimo
16.299999,61.5,caso_otimo
16.299999,56.200001,lower_optimal
16.299999,60.200001,caso_otimo
16.299999,59.099998,caso_otimo
16.299999,61.200001,caso_otimo
16.299999,58.5,caso_otimo
16.299999,58.400002,caso_otimo
16.1,55.099998,lower_optimal
16.0,55.200001,lower_optimal
16.0,55.099998,lower_optimal
16.0,59.299999,caso_otimo
16.1,55.5,lower_optimal
16.1,57.299999,lower_optimal
16.0,55.200001,lower_optimal
16.1,54.299999,lower_optimal
16.299999,55.299999,lower_optimal
16.5,52.099998,lower_marginal
16.700001,53.599998,lower_optimal
16.799999,54.099998,lower_optimal
16.799999,54.599998,lower_optimal
16.9,63.5,caso_otimo
16.700001,58.700001,caso_otimo
16.6,60.400002,caso_otimo
16.5,63.599998,caso_otimo
16.299999,59.900002,caso_otimo
16.1,60.900002,caso_otimo
16.0,61.400002,caso_otimo
15.9,61.599998,caso_otimo
15.9,64.599998,caso_otimo
16.1,58.599998,caso_otimo
16.299999,64.800003,caso_otimo
16.4,63.599998,caso_otimo
16.5,65.099998,caso_otimo
16.700001,59.099998,caso_otimo
16.9,60.700001,caso_otimo
17.200001,56.700001,lower_optimal
17.4,54.400002,lower_optimal
17.6,54.400002,lower_optimal
17.700001,53.200001,lower_optimal
17.9,55.900002,lower_optimal
17.9,54.200001,lower_optimal
17.9,54.700001,lower_optimal
18.0,54.200001,lower_optimal
18.0,53.299999,lower_optimal
18.1,54.400002,lower_optimal
18.1,54.5,lower_optimal
18.1,55.099998,lower_optimal
18.1,53.799999,lower_optimal
18.0,55.0,lower_optimal
17.9,54.400002,lower_optimal
17.9,57.5,lower_optimal
17.9,55.200001,lower_optimal
17.9,56.799999,lower_optimal
17.9,55.5,lower_optimal
17.9,55.900002,lower_optimal
17.9,55.599998,lower_optimal
17.9,55.599998,lower_optimal
17.9,58.299999,caso_otimo
17.9,58.5,caso_otimo
17.799999,56.900002,lower_optimal
17.799999,55.700001,lower_optimal
17.799999,59.799999,caso_otimo
17.9,58.099998,caso_otimo
17.9,56.5,lower_optimal
17.9,55.599998,lower_optimal
17.9,58.799999,caso_otimo
17.799999,58.400002,caso_otimo
17.799999,55.799999,lower_optimal
17.799999,56.0,lower_optimal
17.700001,56.900002,lower_optimal
17.700001,57.599998,caso_otimo
17.700001,58.299999,caso_otimo
17.700001,58.299999,caso_otimo
17.6,60.099998,caso_otimo
17.6,57.799999,caso_otimo
17.6,59.099998,caso_otimo
17.6,60.0,caso_otimo
17.6,60.400002,caso_otimo
17.6,57.599998,caso_otimo
17.6,58.400002,caso_otimo
17.6,56.700001,lower_optimal
17.700001,57.0,lower_optimal
17.700001,56.5,lower_optimal
17.700001,58.0,caso_otimo
17.799999,58.200001,caso_otimo
17.799999,57.299999,lower_optimal
17.9,57.599998,caso_otimo
17.9,58.5,caso_otimo
17.9,58.599998,caso_otimo
17.9,56.5,lower_optimal
17.9,58.799999,caso_otimo
17.9,55.900002,lower_optimal
17.9,59.299999,caso_otimo
18.0,60.0,caso_otimo
18.0,60.799999,caso_otimo
17.6,58.0,caso_otimo
17.1,62.400002,caso_otimo
16.700001,61.0,caso_otimo
16.1,63.299999,caso_otimo
15.9,68.0,caso_otimo
15.6,64.900002,caso_otimo
15.4,67.900002,lower_optimal
15.1,61.0,lower_optimal
14.7,67.400002,lower_optimal
14.5,64.900002,lower_optimal
14.2,67.800003,lower_optimal
14.0,69.400002,lower_optimal
13.9,68.800003,lower_optimal
13.7,68.800003,lower_optimal
13.6,68.800003,lower_optimal
13.5,68.300003,lower_optimal
13.4,71.800003,lower_optimal
13.4,70.900002,lower_optimal
13.5,70.800003,lower_optimal
13.5,68.099998,lower_optimal
13.4,68.699997,lower_optimal
13.4,67.800003,lower_optimal
13.3,68.0,lower_optimal
13.3,68.0,lower_optimal
13.3,68.800003,lower_optimal
13.3,68.900002,lower_optimal
13.4,69.599998,lower_optimal
13.5,70.400002,lower_optimal
13.7,69.5,lower_optimal
13.7,71.400002,lower_optimal
13.7,69.0,lower_optimal
13.6,70.800003,lower_optimal
13.5,71.300003,lower_optimal
13.5,69.199997,lower_optimal
13.5,71.5,lower_optimal
13.4,70.099998,lower_optimal
13.3,70.5,lower_optimal
13.3,70.5,lower_optimal
13.3,70.800003,lower_optimal
13.3,71.400002,lower_optimal
13.3,74.0,lower_optimal
13.4,73.199997,lower_optimal
13.4,73.699997,lower_optimal
13.5,73.699997,lower_optimal
13.5,72.800003,lower_optimal
13.5,76.400002,lower_optimal
13.5,73.199997,lower_optimal
13.5,73.0,lower_optimal
13.4,72.099998,lower_optimal
13.3,72.300003,lower_optimal
13.3,71.800003,lower_optimal
13.3,69.599998,lower_optimal
13.3,73.699997,lower_optimal
13.3,73.199997,lower_optimal
13.3,71.300003,lower_optimal
13.3,70.900002,lower_optimal
13.3,71.5,lower_optimal
13.4,71.699997,lower_optimal
13.4,70.800003,lower_optimal
13.4,74.699997,lower_optimal
13.4,72.199997,lower_optimal
13.4,72.099998,lower_optimal
13.4,72.199997,lower_optimal
13.5,70.400002,lower_optimal
13.6,72.5,lower_optimal
13.7,70.699997,lower_optimal
13.7,69.800003,lower_optimal
13.8,70.900002,lower_optimal
13.9,69.699997,lower_optimal
13.9,68.800003,lower_optimal
14.0,70.800003,lower_optimal
14.1,69.699997,lower_optimal
14.1,69.300003,lower_optimal
14.1,69.900002,lower_optimal
14.1,69.099998,lower_optimal
13.9,69.5,lower_optimal
13.8,68.800003,lower_optimal
13.8,73.800003,lower_optimal
13.8,76.300003,lower_optimal
13.9,71.699997,lower_optimal
13.9,69.199997,lower_optimal
14.0,67.599998,lower_optimal
14.0,68.0,lower_optimal
14.1,72.800003,lower_optimal
14.1,74.300003,lower_optimal
14.1,72.800003,lower_optimal
14.1,73.900002,lower_optimal
14.0,75.699997,lower_optimal
14.0,77.0,lower_optimal
13.9,77.400002,lower_optimal
14.0,71.300003,lower_optimal
14.1,68.900002,lower_optimal
14.2,68.800003,lower_optimal
14.4,69.300003,lower_optimal
14.4,69.599998,lower_optimal
14.5,68.199997,lower_optimal
14.5,72.800003,lower_optimal
14.6,67.199997,lower_optimal
14.7,65.0,lower_optimal
14.9,66.0,lower_optimal
15.0,67.199997,lower_optimal
15.0,66.0,lower_optimal
15.1,65.900002,lower_optimal
15.2,63.200001,lower_optimal
15.2,63.900002,lower_optimal
15.2,63.700001,lower_optimal
15.2,64.099998,lower_optimal
15.2,63.299999,lower_optimal
15.2,63.799999,lower_optimal
15.2,64.300003,lower_optimal
15.2,64.300003,lower_optimal
15.2,64.0,lower_optimal
15.2,63.700001,lower_optimal
15.2,63.5,lower_optimal
15.2,64.5,lower_optimal
15.2,66.800003,lower_optimal
15.2,65.199997,lower_optimal
15.2,67.199997,lower_optimal
15.2,65.800003,lower_optimal
15.1,65.300003,lower_optimal
15.1,66.199997,lower_optimal
15.1,66.0,lower_optimal
15.0,69.0,lower_optimal
15.0,71.199997,lower_optimal
15.0,70.199997,lower_optimal
14.9,72.900002,lower_optimal
14.7,69.900002,lower_optimal
14.6,76.099998,lower_optimal
14.1,71.699997,lower_optimal
13.5,72.5,lower_optimal
13.1,74.800003,lower_optimal
12.9,76.900002,lower_optimal
12.8,75.900002,lower_optimal
12.8,75.400002,lower_optimal
12.9,75.099998,lower_optimal
12.9,75.199997,lower_optimal
13.0,77.5,lower_optimal
13.0,79.099998,lower_optimal
12.9,77.599998,lower_optimal
12.8,78.300003,lower_optimal
12.7,78.099998,lower_optimal
12.7,78.800003,lower_optimal
12.7,79.0,lower_optimal
12.7,79.599998,lower_optimal
12.7,81.099998,lower_optimal
12.8,77.400002,lower_optimal
12.8,80.199997,lower_optimal
12.8,79.400002,lower_optimal
12.7,78.699997,lower_optimal
12.6,78.900002,lower_optimal
12.5,79.900002,lower_optimal
12.5,79.099998,lower_optimal
12.5,80.800003,lower_optimal
12.5,80.900002,lower_optimal
12.5,82.900002,lower_marginal
12.6,80.599998,lower_optimal
12.6,82.300003,lower_optimal
12.7,82.699997,lower_marginal
12.7,79.800003,lower_optimal
12.7,77.900002,lower_optimal
12.7,77.199997,lower_optimal
12.7,77.900002,lower_optimal
12.7,80.300003,lower_optimal
12.7,80.300003,lower_optimal
12.8,81.699997,lower_optimal
12.9,83.699997,lower_marginal
13.0,84.300003,lower_marginal
13.1,84.800003,lower_marginal
13.2,83.599998,lower_marginal
13.3,83.400002,lower_marginal
13.4,82.400002,lower_optimal
13.4,82.0,lower_optimal
13.5,81.900002,lower_optimal
13.5,82.900002,lower_marginal
13.5,81.099998,lower_optimal
13.5,79.5,lower_optimal
13.5,81.099998,lower_optimal
13.6,79.400002,lower_optimal
13.6,80.699997,lower_optimal
13.7,79.300003,lower_optimal
13.7,79.800003,lower_optimal
13.7,80.0,lower_optimal
13.7,81.099998,lower_optimal
13.7,80.599998,lower_optimal
13.7,82.699997,lower_marginal
13.7,81.800003,lower_optimal
13.7,80.099998,lower_optimal
13.7,80.199997,lower_optimal
13.6,78.400002,lower_optimal
13.6,78.599998,lower_optimal
13.6,81.099998,lower_optimal
13.6,81.400002,lower_optimal
13.6,80.699997,lower_optimal
13.6,81.099998,lower_optimal
13.5,80.900002,lower_optimal
13.5,81.199997,lower_optimal
13.5,81.0,lower_optimal
13.5,82.699997,lower_marginal
13.5,81.599998,lower_optimal
13.4,81.599998,lower_optimal
13.4,80.400002,lower_optimal
13.4,81.400002,lower_optimal
13.4,81.599998,lower_optimal
13.4,81.599998,lower_optimal
13.4,83.900002,lower_marginal
13.4,81.5,lower_optimal
13.4,81.300003,lower_optimal
13.3,81.0,lower_optimal
13.2,80.199997,lower_optimal
13.2,82.099998,lower_optimal
13.2,80.599998,lower_optimal
13.2,80.5,lower_optimal
13.2,79.900002,lower_optimal
13.1,79.800003,lower_optimal
13.1,81.699997,lower_optimal
13.1,81.0,lower_optimal
13.2,82.099998,lower_optimal
13.1,80.800003,lower_optimal
13.1,81.300003,lower_optimal
13.1,79.599998,lower_optimal
13.1,80.400002,lower_optimal
13.1,81.599998,lower_optimal
13.1,80.400002,lower_optimal
13.1,80.400002,lower_optimal
13.1,80.599998,lower_optimal
13.1,81.699997,lower_optimal
13.1,81.800003,lower_optimal
13.1,81.5,lower_optimal
13.1,82.699997,lower_marginal
13.1,81.0,lower_optimal
13.1,81.0,lower_optimal
13.0,80.199997,lower_optimal
13.0,80.300003,lower_optimal
13.0,79.300003,lower_optimal
13.0,81.800003,lower_optimal
13.0,78.800003,lower_optimal
12.9,79.800003,lower_optimal
12.9,79.0,lower_optimal
12.9,80.5,lower_optimal
12.9,80.800003,lower_optimal
12.8,80.900002,lower_optimal
12.8,81.300003,lower_optimal
12.8,81.099998,lower_optimal
12.8,80.300003,lower_optimal
12.8,81.300003,lower_optimal
12.7,80.900002,lower_optimal
12.7,82.0,lower_optimal
12.7,81.199997,lower_optimal
12.8,82.900002,lower_marginal
12.8,81.599998,lower_optimal
12.8,81.400002,lower_optimal
12.8,80.5,lower_optimal
12.8,82.5,lower_marginal
12.8,81.900002,lower_optimal
12.8,81.599998,lower_optimal
12.7,81.699997,lower_optimal
12.7,81.400002,lower_optimal
12.7,82.0,lower_optimal
12.7,82.599998,lower_marginal
12.7,82.199997,lower_optimal
12.7,81.699997,lower_optimal
12.7,80.900002,lower_optimal
12.6,81.800003,lower_optimal
12.6,81.5,lower_optimal
12.6,82.0,lower_optimal
12.6,81.199997,lower_optimal
12.6,81.800003,lower_optimal
12.6,80.800003,lower_optimal
12.6,81.599998,lower_optimal
12.6,81.099998,lower_optimal
12.7,79.699997,lower_optimal
12.7,80.099998,lower_optimal
12.7,81.599998,lower_optimal
12.7,80.800003,lower_optimal
12.7,81.099998,lower_optimal
12.8,81.0,lower_optimal
12.8,80.400002,lower_optimal
12.8,80.800003,lower_optimal
12.8,80.699997,lower_optimal
12.9,80.699997,lower_optimal
12.9,79.699997,lower_optimal
12.9,79.699997,lower_optimal
12.9,79.300003,lower_optimal
12.9,79.5,lower_optimal
12.9,80.300003,lower_optimal
12.9,80.0,lower_optimal
12.9,82.5,lower_marginal
13.0,80.800003,lower_optimal
13.0,79.800003,lower_optimal
13.0,79.400002,lower_optimal
13.0,79.599998,lower_optimal
13.0,77.5,lower_optimal
13.1,78.199997,lower_optimal
13.1,78.300003,lower_optimal
13.2,78.800003,lower_optimal
13.2,79.400002,lower_optimal
13.2,77.699997,lower_optimal
13.2,78.5,lower_optimal
13.1,79.599998,lower_optimal
13.1,79.0,lower_optimal
13.1,78.400002,lower_optimal
13.1,77.800003,lower_optimal
13.1,78.900002,lower_optimal
13.1,76.599998,lower_optimal
13.1,78.0,lower_optimal
13.1,76.099998,lower_optimal
13.2,75.400002,lower_optimal
13.2,77.300003,lower_optimal
13.3,77.300003,lower_optimal
13.3,75.599998,lower_optimal
13.3,76.5,lower_optimal
13.3,76.300003,lower_optimal
13.3,76.199997,lower_optimal
13.4,77.5,lower_optimal
13.4,77.199997,lower_optimal
13.3,75.900002,lower_optimal
13.3,76.199997,lower_optimal
13.3,75.800003,lower_optimal
13.3,76.300003,lower_optimal
13.3,75.5,lower_optimal
13.3,76.199997,lower_optimal
13.3,76.199997,lower_optimal
13.3,76.800003,lower_optimal
13.3,76.5,lower_optimal
13.3,76.300003,lower_optimal
13.3,76.800003,lower_optimal
13.4,76.599998,lower_optimal
13.4,76.5,lower_optimal
13.4,76.5,lower_optimal
13.5,76.099998,lower_optimal
13.5,74.900002,lower_optimal
13.6,76.0,lower_optimal
13.6,74.699997,lower_optimal
13.6,75.300003,lower_optimal
13.7,76.5,lower_optimal
13.7,76.199997,lower_optimal
13.8,75.199997,lower_optimal
13.8,77.699997,lower_optimal
13.9,74.900002,lower_optimal
13.9,76.400002,lower_optimal
13.9,75.099998,lower_optimal
13.9,75.099998,lower_optimal
13.9,75.800003,lower_optimal
14.0,75.099998,lower_optimal
14.0,76.400002,lower_optimal
14.0,77.0,lower_optimal
14.1,75.599998,lower_optimal
14.1,78.0,lower_optimal
14.2,75.400002,lower_optimal
14.3,76.099998,lower_optimal
14.3,76.599998,lower_optimal
14.3,76.099998,lower_optimal
14.4,74.400002,lower_optimal
14.4,74.699997,lower_optimal
14.5,72.400002,lower_optimal
14.5,73.300003,lower_optimal
14.5,72.800003,lower_optimal
14.5,72.400002,lower_optimal
14.5,75.599998,lower_optimal
14.5,72.300003,lower_optimal
14.6,73.400002,lower_optimal
14.6,72.0,lower_optimal
14.7,73.400002,lower_optimal
14.8,74.5,lower_optimal
14.9,71.300003,lower_optimal
14.9,73.199997,lower_optimal
15.0,71.800003,lower_optimal
15.0,71.800003,lower_optimal
15.0,70.400002,lower_optimal
15.0,69.199997,lower_optimal
15.0,70.300003,lower_optimal
15.0,69.0,lower_optimal
15.1,68.900002,lower_optimal
15.1,68.900002,lower_optimal
15.1,67.599998,lower_optimal
15.2,69.0,lower_optimal
15.3,69.800003,lower_optimal
15.4,69.199997,lower_optimal
15.5,68.400002,lower_optimal
15.5,67.199997,lower_optimal
15.6,67.5,caso_otimo
15.6,68.0,caso_otimo
15.6,65.599998,caso_otimo
15.6,66.5,caso_otimo
15.6,63.700001,caso_otimo
15.7,62.900002,caso_otimo
15.7,63.400002,caso_otimo
15.8,62.799999,caso_otimo
15.9,62.900002,caso_otimo
16.0,61.299999,caso_otimo
16.1,61.700001,caso_otimo
16.200001,64.400002,caso_otimo
16.200001,64.900002,caso_otimo
16.299999,63.200001,caso_otimo
16.4,65.400002,caso_otimo
16.4,66.699997,caso_otimo
16.5,62.599998,caso_otimo
16.6,62.700001,caso_otimo
16.700001,61.700001,caso_otimo
16.700001,60.099998,caso_otimo
16.700001,62.400002,caso_otimo
16.799999,60.700001,caso_otimo
16.799999,63.799999,caso_otimo
16.799999,61.599998,caso_otimo
16.9,62.5,caso_otimo
16.9,61.900002,caso_otimo
16.9,62.200001,caso_otimo
16.9,62.099998,caso_otimo
16.9,60.799999,caso_otimo
16.9,61.0,caso_otimo
17.0,60.599998,caso_otimo
17.0,58.799999,caso_otimo
17.0,60.200001,caso_otimo
17.1,60.799999,caso_otimo
17.200001,58.799999,caso_otimo
17.200001,59.799999,caso_otimo
17.299999,58.599998,caso_otimo
17.4,58.0,caso_otimo
17.4,57.799999,caso_otimo
17.5,54.0,lower_optimal
17.5,53.299999,lower_optimal
17.6,55.099998,lower_optimal
17.700001,55.200001,lower_optimal
17.799999,54.200001,lower_optimal
17.799999,56.700001,lower_optimal
17.9,57.200001,lower_optimal
18.0,55.700001,lower_optimal
18.200001,54.5,lower_optimal
18.299999,54.900002,lower_optimal
18.4,53.200001,lower_optimal
18.5,54.099998,lower_optimal
18.6,53.099998,lower_optimal
18.6,54.299999,lower_optimal
18.6,52.099998,lower_marginal
18.6,53.200001,lower_optimal
18.6,52.0,lower_marginal
18.6,52.5,lower_marginal
18.6,54.099998,lower_optimal
18.6,54.700001,lower_optimal
18.6,52.5,lower_marginal
18.6,51.299999,lower_marginal
18.6,50.900002,lower_marginal
18.700001,52.5,lower_marginal
18.799999,48.0,lower_marginal
18.799999,48.799999,lower_marginal
18.9,51.200001,lower_marginal
19.0,49.099998,lower_marginal
19.1,50.099998,lower_marginal
19.200001,47.799999,lower_marginal
19.299999,48.200001,lower_marginal
19.299999,48.0,lower_marginal
19.4,48.099998,lower_marginal
19.5,50.200001,lower_marginal
19.6,47.5,lower_marginal
19.6,49.0,lower_marginal
19.700001,48.200001,lower_marginal
19.700001,47.200001,lower_marginal
19.799999,49.0,lower_marginal
19.9,47.5,lower_marginal
20.0,49.200001,lower_marginal
20.0,48.099998,lower_marginal
20.1,47.0,lower_marginal
20.1,46.799999,lower_marginal
20.200001,46.400002,lower_marginal
20.299999,48.299999,lower_marginal
20.299999,47.299999,lower_marginal
20.4,47.799999,lower_marginal
20.5,48.900002,lower_marginal
20.6,47.299999,lower_marginal
20.6,47.200001,lower_marginal
20.700001,46.200001,lower_marginal
20.799999,47.200001,lower_marginal
20.9,45.200001,lower_marginal
21.0,46.299999,lower_marginal
21.0,46.200001,lower_marginal
21.1,44.700001,lower_marginal
21.200001,44.599998,lower_marginal
21.200001,45.099998,lower_marginal
21.200001,46.400002,lower_marginal
21.299999,44.900002,lower_marginal
21.299999,43.599998,lower_marginal
21.299999,43.900002,lower_marginal
21.299999,44.0,lower_marginal
21.299999,44.599998,lower_marginal
21.299999,46.099998,lower_marginal
21.299999,45.900002,lower_marginal
21.200001,46.400002,lower_marginal
21.200001,47.0,lower_marginal
21.200001,48.099998,lower_marginal
21.1,49.400002,lower_marginal
21.1,47.0,lower_marginal
21.1,49.5,lower_marginal
21.1,46.599998,lower_marginal
21.1,47.5,lower_marginal
21.0,46.0,lower_marginal
21.0,47.799999,lower_marginal
21.0,48.099998,lower_marginal
21.0,49.0,lower_marginal
21.1,48.700001,lower_marginal
21.200001,48.900002,lower_marginal
21.200001,49.700001,lower_marginal
21.299999,49.099998,lower_marginal
21.4,48.299999,lower_marginal
21.5,48.0,lower_marginal
21.6,47.299999,lower_marginal
21.700001,49.700001,lower_marginal
21.700001,47.200001,lower_marginal
21.9,46.700001,lower_marginal
22.0,47.0,lower_marginal
22.1,46.299999,lower_marginal
22.299999,47.400002,lower_marginal
22.4,45.0,lower_marginal
22.6,43.5,lower_marginal
22.700001,43.5,lower_marginal
22.799999,43.700001,lower_marginal
23.0,43.400002,lower_marginal
23.1,43.799999,lower_marginal
23.200001,43.5,lower_marginal
23.299999,42.799999,lower_marginal
23.4,42.700001,lower_marginal
23.299999,43.599998,lower_marginal
23.299999,41.799999,lower_optimal
23.1,42.0,lower_optimal
23.0,43.200001,lower_marginal
22.9,40.599998,lower_optimal
22.799999,42.400002,lower_optimal
22.799999,40.400002,lower_optimal
22.700001,41.0,lower_optimal
22.700001,40.900002,lower_optimal
22.6,44.700001,lower_marginal
22.6,40.900002,lower_optimal
22.5,41.900002,lower_optimal
22.5,41.400002,lower_optimal
22.5,41.5,lower_optimal
22.6,41.400002,lower_optimal
22.6,43.599998,lower_marginal
22.6,41.200001,lower_optimal
22.5,40.299999,lower_optimal
22.5,43.200001,lower_marginal
22.4,44.5,lower_marginal
22.4,41.700001,lower_optimal
22.4,41.5,lower_optimal
22.4,43.5,lower_marginal
22.4,46.5,lower_marginal
22.4,44.0,lower_marginal
22.5,45.400002,lower_marginal
22.6,44.299999,lower_marginal
22.700001,44.400002,lower_marginal
22.799999,42.700001,lower_marginal
22.799999,47.5,lower_marginal
22.799999,41.299999,lower_optimal
22.9,44.0,lower_marginal
23.1,43.799999,lower_marginal
23.200001,45.099998,lower_marginal
23.299999,42.799999,lower_marginal
23.4,42.400002,lower_optimal
23.6,43.299999,lower_marginal
23.700001,40.700001,lower_optimal
23.799999,42.400002,lower_optimal
23.9,41.700001,lower_optimal
23.9,43.799999,lower_marginal
24.0,42.400002,lower_optimal
24.0,44.099998,lower_marginal
24.0,42.400002,lower_optimal
24.0,41.599998,lower_optimal
23.9,40.799999,lower_optimal
23.9,40.5,lower_optimal
23.9,40.099998,lower_optimal
24.0,40.5,lower_optimal
24.1,40.299999,lower_optimal
24.200001,41.0,lower_optimal
24.299999,42.5,lower_marginal
24.4,39.299999,lower_optimal
24.5,40.599998,lower_optimal
24.5,39.400002,lower_optimal
24.5,41.400002,lower_optimal
24.5,41.0,lower_optimal
24.5,37.700001,lower_optimal
24.5,40.099998,lower_optimal
24.5,41.0,lower_optimal
24.4,41.700001,lower_optimal
24.200001,39.0,lower_optimal
24.0,40.099998,lower_optimal
23.799999,40.900002,lower_optimal
23.700001,39.200001,lower_optimal
23.6,37.700001,lower_optimal
23.6,38.5,lower_optimal
23.6,42.400002,lower_optimal
23.6,40.599998,lower_optimal
23.799999,40.200001,lower_optimal
23.9,38.0,lower_optimal
24.0,38.599998,lower_optimal
24.1,40.599998,lower_optimal
24.200001,38.400002,lower_optimal
24.299999,40.5,lower_optimal
24.299999,39.0,lower_optimal
24.4,39.700001,lower_optimal
24.5,38.400002,lower_optimal
24.6,38.400002,lower_optimal
24.6,36.900002,quente_seco
24.700001,38.900002,lower_optimal
24.700001,36.599998,quente_seco
24.700001,35.799999,quente_seco
24.700001,39.0,lower_optimal
24.700001,34.700001,quente_seco
24.799999,38.299999,lower_optimal
24.9,38.799999,lower_optimal
25.0,37.5,quente_seco
25.0,37.599998,lower_optimal
25.1,36.799999,quente_seco
25.200001,37.599998,quente_seco
25.299999,36.0,quente_seco
25.299999,33.200001,quente_seco
25.4,33.400002,quente_seco
25.4,32.299999,estado_de_alerta
25.5,32.400002,estado_de_alerta
25.5,33.099998,quente_seco
25.4,30.299999,estado_de_alerta
25.299999,37.0,quente_seco
25.200001,37.299999,quente_seco
25.1,39.400002,lower_optimal
25.0,39.900002,lower_optimal
25.0,42.5,lower_optimal
24.9,39.200001,lower_optimal
24.9,40.799999,lower_optimal
24.9,36.0,quente_seco
24.799999,31.5,estado_de_alerta
24.799999,36.400002,quente_seco
24.700001,37.5,quente_seco
24.6,35.599998,quente_seco
24.6,36.200001,quente_seco
24.6,35.599998,quente_seco
24.6,40.099998,lower_optimal
24.700001,37.5,quente_seco
24.700001,38.700001,lower_optimal
24.700001,39.200001,lower_optimal
24.799999,34.299999,quente_seco
24.9,28.9,estado_de_alerta
25.1,31.1,estado_de_alerta
25.299999,34.5,quente_seco
25.4,31.4,estado_de_alerta
25.5,36.700001,quente_seco
25.6,34.700001,quente_seco
25.700001,33.799999,quente_seco
25.799999,28.700001,estado_de_alerta
25.9,29.4,estado_de_alerta
26.0,29.4,estado_de_alerta
26.1,33.299999,quente_seco
26.1,37.200001,quente_seco
26.0,28.200001,estado_de_alerta
26.0,28.200001,estado_de_alerta
25.9,28.299999,estado_de_alerta
25.9,29.799999,estado_de_alerta
25.9,29.1,estado_de_alerta
25.9,28.6,estado_de_alerta
25.9,28.6,estado_de_alerta
26.0,27.299999,critico_B
26.0,25.299999,critico_B
26.1,23.700001,critico_B
26.1,24.700001,critico_B
26.1,29.299999,estado_de_alerta
26.1,25.700001,critico_B
26.200001,28.1,estado_de_alerta
26.200001,27.0,critico_B
26.200001,25.9,critico_B
26.200001,30.5,estado_de_alerta
26.200001,24.799999,critico_B
26.1,29.6,estado_de_alerta
26.0,25.9,critico_B
26.0,30.799999,estado_de_alerta
25.9,34.299999,quente_seco
25.799999,28.200001,estado_de_alerta
25.799999,26.1,critico_B
25.9,30.200001,estado_de_alerta
26.0,25.6,critico_B
26.0,28.1,estado_de_alerta
26.0,24.1,critico_B
